user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
PK_bin.12.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia tillamookensis	GCF_016743795.1	95.1029	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia tillamookensis	95.22	0.931	GCF_016743795.1	95.1029	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia tillamookensis	95.22	0.931	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000825685.1, s__Rickettsia hoogstraalii, 95.8684, 94.63, 0.943; GCF_000828125.2, s__Rickettsia asembonensis, 95.8797, 94.42, 0.901; GCA_000012145.1, s__Rickettsia felis, 95.8797, 94.21, 0.94; GCF_000751075.1, s__Rickettsia tamurae, 95.0, 93.41, 0.925; GCF_000284075.1, s__Rickettsia rhipicephali, 96.8762, 92.99, 0.922; GCF_000255355.1, s__Rickettsia helvetica_A, 95.0, 92.77, 0.919; GCF_001951015.1, s__Rickettsia rickettsii, 96.8762, 92.6, 0.931; GCF_000273745.1, s__Rickettsia australis, 95.501, 92.59, 0.898; GCF_000018205.1, s__Rickettsia akari, 95.501, 91.77, 0.901; GCA_020404465.1, s__Rickettsia sp020404465, 95.0, 90.21, 0.853; GCF_000014345.1, s__Rickettsia canadensis, 95.0, 88.58, 0.877; GCF_000367405.1, s__Rickettsia prowazekii, 95.0, 86.17, 0.853; GCF_000008045.1, s__Rickettsia typhi, 95.0, 85.86, 0.868; GCA_020404485.1, s__Rickettsia sp020404485, 95.0, 80.93, 0.764; GCA_020404425.1, s__Rickettsia sp020404425, 95.0, 80.92, 0.697; GCF_000012385.1, s__Rickettsia bellii, 95.0, 80.55, 0.721; GCF_002285905.1, s__Rickettsia sp002285905, 95.0, 80.3, 0.727; GCA_020881235.1, s__Rickettsia sp020881235, 95.0, 77.98, 0.426	92.41	11	N/A	N/A
PK_bin.14.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae	GCF_003026815.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae	97.14	0.905	GCF_003026815.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae	97.14	0.905	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000940995.1, s__Photobacterium gaetbulicola, 95.0, 79.87, 0.16; GCF_009873615.1, s__Photobacterium lucens, 95.0, 79.82, 0.317; GCF_000950415.1, s__Photobacterium leiognathi, 95.0, 79.77, 0.313; GCF_003026495.1, s__Photobacterium sanctipauli, 95.0, 79.69, 0.176; GCF_022347985.1, s__Photobacterium sp022347985, 95.0, 79.57, 0.147; GCF_003026105.1, s__Photobacterium sp003026105, 95.0, 79.52, 0.279; GCF_001029435.1, s__Photobacterium aphoticum, 95.0, 79.45, 0.183; GCF_000331515.1, s__Photobacterium marinum, 95.0, 79.41, 0.188; GCF_003026365.1, s__Photobacterium angustum, 95.0, 79.38, 0.289; GCF_009910675.1, s__Photobacterium alginatilyticum, 95.0, 79.38, 0.178; GCA_024346715.1, s__Photobacterium swingsii, 95.0, 79.33, 0.232; GCF_022129445.1, s__Photobacterium sp022129445, 95.0, 79.32, 0.299; GCF_004104355.1, s__Photobacterium chitinilyticum, 95.0, 79.32, 0.176; GCF_003025555.1, s__Photobacterium lutimaris, 95.0, 79.28, 0.167; GCF_001650345.1, s__Photobacterium jeanii, 95.0, 79.25, 0.234; GCF_001939735.1, s__Photobacterium proteolyticum, 95.0, 79.23, 0.194; GCF_024357955.1, s__Photobacterium sp024357955, 95.0, 79.22, 0.171; GCF_001029445.1, s__Photobacterium aquae, 95.0, 79.2, 0.166; GCF_003026455.1, s__Photobacterium rosenbergii, 95.0, 79.18, 0.198; GCF_003026395.1, s__Photobacterium iliopiscarium, 95.0, 79.15, 0.286; GCF_900185615.1, s__Photobacterium malacitanum, 95.0, 79.12, 0.28; GCF_900166965.1, s__Photobacterium piscicola, 95.0, 79.06, 0.299; GCF_000153325.1, s__Photobacterium sp000153325, 95.0, 79.02, 0.279; GCA_024529955.1, s__Photobacterium toruni, 95.0, 78.97, 0.294; GCF_003025595.1, s__Photobacterium ganghwense, 95.0, 78.92, 0.156; GCF_002849605.1, s__Photobacterium carnosum, 95.0, 78.89, 0.277; GCF_003026355.1, s__Photobacterium kishitanii, 95.0, 78.88, 0.282; GCF_002954455.1, s__Photobacterium aquimaris, 95.0, 78.84, 0.302; GCF_002954725.1, s__Photobacterium phosphoreum, 95.0, 78.77, 0.288; GCF_002265265.1, s__Photobacterium sanguinicancri, 95.0, 78.74, 0.219; GCF_014841115.1, s__Photobacterium arenosum, 95.0, 78.7, 0.111; GCF_003026285.1, s__Photobacterium profundum, 95.0, 78.64, 0.242; GCF_003026475.1, s__Photobacterium lipolyticum, 95.0, 78.6, 0.213; GCF_023151555.2, s__Photobacterium sp023151555, 95.0, 78.55, 0.115; GCF_003026215.1, s__Photobacterium indicum, 95.0, 78.53, 0.248; GCF_024380015.1, s__Photobacterium atrarenae, 95.0, 78.52, 0.138; GCF_021432065.1, s__Photobacterium halotolerans_A, 95.0, 78.51, 0.108; GCF_003025615.1, s__Photobacterium frigidiphilum, 95.5718, 78.5, 0.234; GCF_000196255.1, s__Photobacterium profundum_A, 95.5718, 78.46, 0.238; GCF_000695255.1, s__Photobacterium galatheae, 95.0, 78.41, 0.093; GCF_018199995.1, s__Photobacterium sp018199995, 95.0, 78.32, 0.119; GCF_000425165.1, s__Photobacterium halotolerans, 95.0, 78.25, 0.108; GCF_003614885.1, s__Photobacterium salinisoli, 95.0, 78.25, 0.117	94.86	11	N/A	N/A
PK_bin.15.fa	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Planktothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Planktothrix;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.79	11	0.94148	N/A
PK_bin.16.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__WRAV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_009777635.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__WRAV01;s__WRAV01 sp009777635	75.89	0.034	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__WRAV01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018434245.1, s__WRAV01 sp018434245, 95.0, 76.76, 0.093; GCA_009776345.1, s__WRAV01 sp009776345, 95.0, 76.03, 0.027; GCA_009784625.1, s__WRAV01 sp009784625, 95.0, 76.0, 0.049; GCA_009780025.1, s__WRAV01 sp009780025, 95.0, 75.6, 0.046	95.57	11	0.87371	N/A
PK_bin.17.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	GCF_000013285.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	97.09	0.906	GCF_000013285.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	97.09	0.906	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009295725.1, s__Sarcina tarantellae, 95.0, 78.65, 0.396; GCF_001403635.1, s__Sarcina massiliamazoniense, 95.0, 78.26, 0.311; GCF_900091705.1, s__Sarcina mediterraneense, 95.0, 78.26, 0.293; GCF_900456775.1, s__Sarcina ventriculi, 95.0, 78.21, 0.267	85.88	11	N/A	N/A
PK_bin.19.fa	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Vulcanococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Vulcanococcus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_016882415.1, s__Vulcanococcus sp016882415, 95.0, 82.62, 0.57; GCA_913061215.1, s__Vulcanococcus sp913061215, 95.0, 82.43, 0.492; GCA_014191535.1, s__Vulcanococcus sp014191535, 95.0, 82.39, 0.536; GCF_019104765.1, s__Vulcanococcus sp019104765, 95.0, 82.29, 0.581; GCA_016882585.1, s__Vulcanococcus sp016882585, 95.0, 82.24, 0.458; GCA_019264575.1, s__Vulcanococcus sp019264575, 95.0, 82.23, 0.596; GCF_000179235.2, s__Vulcanococcus sp000179235, 95.0, 82.23, 0.594; GCA_014654725.1, s__Vulcanococcus sp014654725, 95.0, 82.09, 0.618; GCA_016882545.1, s__Vulcanococcus sp016882545, 95.0, 81.98, 0.514; GCA_010030955.1, s__Vulcanococcus sp010030955, 95.0, 81.91, 0.484; GCF_002252705.1, s__Vulcanococcus limneticus, 95.0, 81.79, 0.585; GCF_024345855.1, s__Vulcanococcus sp024345855, 95.0, 81.76, 0.579; GCA_010029175.1, s__Vulcanococcus sp010029175, 95.0, 81.71, 0.479; GCA_903934375.1, s__Vulcanococcus sp903934375, 95.0, 81.69, 0.544; GCF_018502385.1, s__Vulcanococcus sp018502385, 95.0, 81.67, 0.534; GCF_024345835.1, s__Vulcanococcus sp024345835, 95.0, 81.52, 0.605; GCA_009926195.1, s__Vulcanococcus sp009926195, 95.0, 81.49, 0.438; GCA_016882485.1, s__Vulcanococcus sp016882485, 95.0, 80.87, 0.482; GCF_023078835.1, s__Vulcanococcus sp000179255, 95.0, 80.21, 0.462; GCF_014217875.1, s__Vulcanococcus sp014217875, 95.0, 80.09, 0.421; GCF_023115425.1, s__Vulcanococcus sp023115425, 95.0, 79.88, 0.408; GCA_018623875.1, s__Vulcanococcus sp018623875, 95.0, 79.78, 0.394	68.54	11	0.9095	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
PK_bin.20.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	62.98	11	0.82657	N/A
PK_bin.21.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__	N/A	N/A	N/A	N/A	N/A	GCA_012729855.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp012729855	77.23	0.159	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.74	11	0.91138	N/A
PK_bin.22.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__UBA710;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__UBA710;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_014803855.1, s__UBA710 sp014803855, 95.0, 79.58, 0.481; GCA_002298905.1, s__UBA710 sp002298905, 95.0, 79.35, 0.48; GCA_017511585.1, s__UBA710 sp017511585, 95.0, 78.62, 0.549	74.14	4	0.96006	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
PK_bin.24.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_011299555.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp011299555	90.06	0.84	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934668725.1, s__Dysgonomonas sp934668725, 95.0, 88.19, 0.777; GCF_003201355.1, s__Dysgonomonas alginatilytica, 95.0, 81.61, 0.635; GCF_001261715.1, s__Dysgonomonas sp001261715, 95.0, 81.53, 0.6; GCF_004569505.1, s__Dysgonomonas sp900079735, 95.0, 78.57, 0.091; GCF_000213575.1, s__Dysgonomonas mossii, 95.0, 77.86, 0.072; GCF_010501055.1, s__Dysgonomonas sp010501055, 95.0, 77.8, 0.073; GCF_001261735.1, s__Dysgonomonas sp001261735, 95.0, 77.57, 0.084; GCF_010501075.1, s__Dysgonomonas sp010501075, 95.0, 77.56, 0.056; GCF_000426485.1, s__Dysgonomonas capnocytophagoides, 95.0, 77.51, 0.176; GCF_900128985.1, s__Dysgonomonas macrotermitis, 95.0, 77.4, 0.156; GCF_011039205.1, s__Dysgonomonas sp011039205, 95.0, 77.4, 0.11; GCF_000213555.1, s__Dysgonomonas gadei, 95.0, 77.37, 0.083; GCF_010501065.1, s__Dysgonomonas sp010501065, 95.0, 77.32, 0.086; GCA_900079725.1, s__Dysgonomonas sp900079725, 95.0, 77.28, 0.093; GCF_010501095.1, s__Dysgonomonas sp010501095, 95.0, 77.26, 0.088; GCF_016652235.1, s__Dysgonomonas sp016652235, 95.0, 77.1, 0.075; GCF_014196915.1, s__Dysgonomonas hofstadii, 95.0, 77.08, 0.071; GCA_023437305.1, s__Dysgonomonas sp023437305, 95.0, 77.05, 0.071; GCA_900556485.1, s__Dysgonomonas sp900556485, 95.0, 77.01, 0.066; GCF_900343125.1, s__Dysgonomonas sp900343125, 95.0, 76.97, 0.072; GCF_000711235.1, s__Dysgonomonas sp000711235, 95.0, 76.97, 0.07; GCA_002409595.1, s__Dysgonomonas sp002409595, 95.0, 76.95, 0.094; GCF_010501105.1, s__Dysgonomonas sp010501105, 95.0, 76.83, 0.069; GCA_002482385.1, s__Dysgonomonas sp002482385, 95.0, 76.77, 0.065; GCF_900240225.1, s__Dysgonomonas massiliensis, 95.0, 76.59, 0.064; GCA_945273835.1, s__Dysgonomonas sp945273835, 95.0, 76.55, 0.078; GCA_003523545.1, s__Dysgonomonas sp003523545, 95.0, 76.37, 0.096; GCA_945292135.1, s__Dysgonomonas sp945292135, 95.0, 76.05, 0.074	97.86	11	0.99468	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
PK_bin.25.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__	ANI	classification based on placement in class-level tree	GCA_001695645.1, s__Breznakia sp001695645, 95.0, 77.9, 0.174; GCF_004365815.1, s__Breznakia blatticola, 95.0, 77.81, 0.206; GCA_009916335.1, s__Breznakia sp009916335, 95.0, 76.83, 0.098	84.79	11	0.93773	N/A
PK_bin.26.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia ureilytica	GCF_013375155.1	95.3491	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia ureilytica	98.9	0.919	GCF_013375155.1	95.3491	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia ureilytica	98.9	0.919	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_017299535.1, s__Serratia marcescens, 96.8494, 95.2, 0.843; GCF_008011855.1, s__Serratia bockelmannii, 95.9941, 95.15, 0.85; GCF_000738675.1, s__Serratia nematodiphila, 96.8494, 95.13, 0.863; GCF_002220655.1, s__Serratia marcescens_K, 96.2176, 94.48, 0.852; GCF_006715005.1, s__Serratia marcescens_J, 96.2968, 94.47, 0.885; GCF_008364245.1, s__Serratia nevei, 96.2968, 94.4, 0.87; GCF_001642805.2, s__Serratia surfactantfaciens, 95.0, 93.92, 0.852; GCF_003812745.1, s__Serratia sp003812745, 95.9329, 93.91, 0.84; GCF_024160145.1, s__Serratia nevei_A, 95.9327, 93.82, 0.816; GCF_001902635.1, s__Serratia marcescens_F, 95.0, 93.09, 0.81; GCF_900187015.1, s__Serratia ficaria, 95.0, 88.47, 0.763; GCF_021462285.1, s__Serratia entomophila, 95.0, 88.09, 0.766	80.79	11	N/A	N/A
PK_bin.27.fa	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__NHYM01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__NHYM01;s__	ANI	classification based on placement in class-level tree	GCA_934668765.1, s__NHYM01 sp934668765, 95.0, 78.32, 0.03; GCF_003364295.1, s__NHYM01 sp003364295, 95.0, 76.88, 0.239; GCA_944323885.1, s__NHYM01 sp944323885, 95.0, 76.83, 0.231; GCF_003288815.1, s__NHYM01 sp003288815, 95.0, 76.58, 0.128; GCA_944323755.1, s__NHYM01 sp944323755, 95.0, 76.52, 0.216; GCA_017508245.1, s__NHYM01 sp017508245, 95.0, 76.48, 0.199	91.32	11	0.89337	N/A
PK_bin.28.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	69.24	11	0.87259	N/A
PK_bin.29.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Saezia;s__Saezia sanguinis	GCF_003991585.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Saezia;s__Saezia sanguinis	96.38	0.903	GCF_003991585.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Saezia;s__Saezia sanguinis	96.38	0.903	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.03	11	N/A	N/A
PK_bin.3.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__WRHT01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__WRHT01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.6	11	0.8948	N/A
PK_bin.31.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri	GCA_900455085.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri	96.06	0.854	GCA_900455085.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri	96.06	0.854	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013255915.1, s__Providencia rettgeri_D, 95.0, 91.86, 0.839; GCF_002843235.3, s__Providencia huaxiensis, 95.0, 91.27, 0.829; GCF_023205015.1, s__Providencia rettgeri_E, 95.0, 90.31, 0.788; GCF_001874625.1, s__Providencia rettgeri_A, 95.0, 83.88, 0.718; GCF_019343475.1, s__Providencia sp019343475, 95.0, 83.24, 0.71; GCF_020381325.1, s__Providencia vermicola, 95.0, 83.08, 0.696; GCF_001655055.1, s__Providencia heimbachae, 95.0, 81.06, 0.589; GCF_013702265.1, s__Providencia rettgeri_F, 95.0, 80.89, 0.475; GCF_020271745.1, s__Providencia alcalifaciens_B, 95.0, 80.87, 0.468; GCF_000527275.1, s__Providencia alcalifaciens_A, 95.0, 80.86, 0.492; GCF_000173415.1, s__Providencia alcalifaciens, 95.0, 80.8, 0.513; GCA_003533305.1, s__Providencia sp003533305, 95.0, 80.72, 0.571; GCF_000156395.1, s__Providencia rustigianii, 95.0, 80.66, 0.518; GCF_915403165.1, s__Providencia alcalifaciens_C, 95.0, 80.53, 0.515	87.59	11	N/A	N/A
PK_bin.32.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Trinickia;s__	N/A	N/A	N/A	N/A	N/A	GCF_007097545.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Trinickia;s__Trinickia caryophylli	90.6	0.922	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Trinickia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003628145.1, s__Trinickia fusca, 95.0, 81.32, 0.559; GCF_013282575.1, s__Trinickia sp013282575, 95.0, 81.12, 0.575; GCF_002934455.1, s__Trinickia symbiotica, 95.0, 81.11, 0.563; GCF_003367175.1, s__Trinickia dinghuensis, 95.0, 81.0, 0.569; GCF_017315725.1, s__Trinickia sp017315725, 95.0, 80.93, 0.545; GCF_017315705.1, s__Trinickia sp017315705, 95.0, 80.84, 0.529; GCF_005144415.1, s__Trinickia sp005144415, 95.0, 80.81, 0.576; GCF_005280735.1, s__Trinickia sp005280735, 95.0, 80.66, 0.564; GCA_004322045.1, s__Trinickia sp004322045, 95.0, 80.52, 0.517; GCF_002879855.1, s__Trinickia soli, 95.0, 80.51, 0.534; GCF_002879885.1, s__Trinickia dabaoshanensis, 95.0, 80.46, 0.554; GCF_003390925.1, s__Trinickia diaoshuihuensis, 95.0, 80.28, 0.535	78.05	11	0.99528	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
PK_bin.33.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	95.45	11	0.95249	N/A
PK_bin.35.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	79.48	11	0.86405	N/A
PK_bin.38.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	64.47	11	0.8967	N/A
PK_bin.39.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Frigididesulfovibrio;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Frigididesulfovibrio;s__	ANI	classification based on placement in class-level tree	GCA_002293605.1, s__Frigididesulfovibrio sp002293605, 95.0, 78.04, 0.34; GCA_009783025.1, s__Frigididesulfovibrio sp009783025, 95.0, 77.7, 0.258; GCF_000430005.1, s__Frigididesulfovibrio cuneatus, 95.0, 76.21, 0.065	92.93	11	0.93088	N/A
PK_bin.4.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__FLUQ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__FLUQ01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.87	11	0.94993	N/A
PK_bin.40.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__JAHZDZ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_019422105.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__JAHZDZ01;s__JAHZDZ01 sp019422105	76.78	0.059	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__JAHZDZ01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.01	11	0.84469	N/A
